CompanyName|AddressType|City|StateProvince|ProductName|StandardCost|ListPrice|ProductCategoryName|OrderDate|ShipDate|ShipMethod|SubTotal|TaxAmt|Freight|TotalDue|SalesOrderID|SalesOrderDetailID|OrderQty|UnitPrice|UnitPriceDiscount|LineTotal
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Blue, 50|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112928|3|445.4100|0.0000|1336.230000
Instruments and Parts Company|Main Office|Gloucestershire|England|HL Crankset|179.8156|404.9900|Cranksets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112929|3|242.9940|0.0000|728.982000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-1000 Yellow, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112930|3|1430.4420|0.0000|4291.326000
Instruments and Parts Company|Main Office|Gloucestershire|England|Chain|8.9866|20.2400|Chains|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112931|1|12.1440|0.0000|12.144000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Yellow, 62|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112932|5|445.4100|0.0000|2227.050000
Instruments and Parts Company|Main Office|Gloucestershire|England|Touring-3000 Yellow, 44|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|63980.9884|5118.4791|1599.5247|70698.9922|71898|112933|2|445.4100|0.0000|890.820000
Coalition Bike Company|Main Office|El Segundo|California|Short-Sleeve Classic Jersey, S|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112934|2|32.3940|0.0000|64.788000
Coalition Bike Company|Main Office|El Segundo|California|Mountain-500 Silver, 52|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112935|1|112.9980|0.4000|67.798800
Coalition Bike Company|Main Office|El Segundo|California|Mountain-400-W Silver, 40|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112936|1|461.6940|0.0000|461.694000
Coalition Bike Company|Main Office|El Segundo|California|HL Mountain Frame - Black, 42|739.0410|1349.6000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112937|1|809.7600|0.0000|809.760000
Coalition Bike Company|Main Office|El Segundo|California|LL Mountain Handlebars|19.7758|44.5400|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112938|1|26.7240|0.0000|26.724000
Coalition Bike Company|Main Office|El Segundo|California|Long-Sleeve Logo Jersey, M|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112939|2|29.9940|0.0000|59.988000
Coalition Bike Company|Main Office|El Segundo|California|LL Mountain Frame - Silver, 40|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112940|2|158.4300|0.0000|316.860000
Coalition Bike Company|Main Office|El Segundo|California|HL Mountain Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2415.6727|193.2538|60.3918|2669.3183|71899|112941|1|48.5940|0.0000|48.594000
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Silver, 42|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112953|5|1391.9940|0.0000|6959.970000
Many Bikes Store|Main Office|Fullerton|California|Mountain-400-W Silver, 40|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112954|2|461.6940|0.0000|923.388000
Many Bikes Store|Main Office|Fullerton|California|ML Mountain Frame-W - Silver, 40|199.3757|364.0900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112955|1|218.4540|0.0000|218.454000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Silver, 48|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112956|1|112.9980|0.4000|67.798800
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Black, 42|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112957|7|1376.9940|0.0000|9638.958000
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Silver, 46|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112958|5|1391.9940|0.0000|6959.970000
Many Bikes Store|Main Office|Fullerton|California|Half-Finger Gloves, M|9.1593|24.4900|Gloves|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112959|2|14.6940|0.0000|29.388000
Many Bikes Store|Main Office|Fullerton|California|Women's Mountain Shorts, L|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112960|7|41.9940|0.0000|293.958000
Many Bikes Store|Main Office|Fullerton|California|LL Mountain Seat/Saddle|12.0413|27.1200|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112961|2|16.2720|0.0000|32.544000
Many Bikes Store|Main Office|Fullerton|California|AWC Logo Cap|6.9223|8.9900|Caps|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112962|3|5.3940|0.0000|16.182000
Many Bikes Store|Main Office|Fullerton|California|LL Mountain Frame - Black, 44|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112963|1|149.8740|0.0000|149.874000
Many Bikes Store|Main Office|Fullerton|California|HL Mountain Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112964|2|48.5940|0.0000|97.188000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Black, 48|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112965|3|323.9940|0.0000|971.982000
Many Bikes Store|Main Office|Fullerton|California|Mountain-400-W Silver, 38|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112966|3|461.6940|0.0000|1385.082000
Many Bikes Store|Main Office|Fullerton|California|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112967|3|29.9940|0.0000|89.982000
Many Bikes Store|Main Office|Fullerton|California|LL Mountain Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112968|4|24.2940|0.0000|97.176000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Black, 40|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112969|1|323.9940|0.0000|323.994000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Silver, 40|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112970|4|112.9980|0.4000|271.195200
Many Bikes Store|Main Office|Fullerton|California|Mountain-400-W Silver, 42|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112971|2|461.6940|0.0000|923.388000
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Black, 38|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112972|8|1376.9940|0.0000|11015.952000
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Black, 46|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112973|2|1376.9940|0.0000|2753.988000
Many Bikes Store|Main Office|Fullerton|California|HL Mountain Handlebars|53.3999|120.2700|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112974|1|72.1620|0.0000|72.162000
Many Bikes Store|Main Office|Fullerton|California|LL Mountain Frame - Black, 48|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112975|1|149.8740|0.0000|149.874000
Many Bikes Store|Main Office|Fullerton|California|Long-Sleeve Logo Jersey, M|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112976|3|29.9940|0.0000|89.982000
Many Bikes Store|Main Office|Fullerton|California|Water Bottle - 30 oz.|1.8663|4.9900|Bottles and Cages|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112977|7|2.9940|0.0000|20.958000
Many Bikes Store|Main Office|Fullerton|California|Hitch Rack - 4-Bike|44.8800|120.0000|Bike Racks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112978|4|72.0000|0.0000|288.000000
Many Bikes Store|Main Office|Fullerton|California|Bike Wash - Dissolver|2.9733|7.9500|Cleaners|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112979|5|4.7700|0.0000|23.850000
Many Bikes Store|Main Office|Fullerton|California|Sport-100 Helmet, Red|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112980|2|20.9940|0.0000|41.988000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Black, 52|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112981|1|323.9940|0.0000|323.994000
Many Bikes Store|Main Office|Fullerton|California|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112982|6|38.1000|0.0000|228.600000
Many Bikes Store|Main Office|Fullerton|California|Women's Mountain Shorts, S|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112983|7|41.9940|0.0000|293.958000
Many Bikes Store|Main Office|Fullerton|California|ML Mountain Handlebars|27.4925|61.9200|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112984|2|37.1520|0.0000|74.304000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Silver, 52|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112985|3|112.9980|0.4000|203.396400
Many Bikes Store|Main Office|Fullerton|California|Hydration Pack - 70 oz.|20.5663|54.9900|Hydration Packs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112986|5|32.9940|0.0000|164.970000
Many Bikes Store|Main Office|Fullerton|California|ML Mountain Pedal|27.5680|62.0900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112987|1|37.2540|0.0000|37.254000
Many Bikes Store|Main Office|Fullerton|California|Sport-100 Helmet, Black|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112988|4|20.9940|0.0000|83.976000
Many Bikes Store|Main Office|Fullerton|California|Mountain-200 Silver, 38|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112989|3|1391.9940|0.0000|4175.982000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Black, 44|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112990|2|323.9940|0.0000|647.988000
Many Bikes Store|Main Office|Fullerton|California|Short-Sleeve Classic Jersey, L|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112991|5|32.3940|0.0000|161.970000
Many Bikes Store|Main Office|Fullerton|California|HL Mountain Seat/Saddle|23.3722|52.6400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112992|1|31.5840|0.0000|31.584000
Many Bikes Store|Main Office|Fullerton|California|Short-Sleeve Classic Jersey, S|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112993|2|32.3940|0.0000|64.788000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Silver, 42|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112994|5|112.9980|0.4000|338.994000
Many Bikes Store|Main Office|Fullerton|California|Sport-100 Helmet, Blue|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112995|7|20.9940|0.0000|146.958000
Many Bikes Store|Main Office|Fullerton|California|Mountain-500 Silver, 44|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112996|1|112.9980|0.4000|67.798800
Many Bikes Store|Main Office|Fullerton|California|HL Mountain Frame - Silver, 38|747.2002|1364.5000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112997|7|818.7000|0.0000|5730.900000
Many Bikes Store|Main Office|Fullerton|California|Short-Sleeve Classic Jersey, XL|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112998|5|32.3940|0.0000|161.970000
Many Bikes Store|Main Office|Fullerton|California|LL Mountain Frame - Silver, 44|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|112999|2|158.4300|0.0000|316.860000
Many Bikes Store|Main Office|Fullerton|California|ML Mountain Frame-W - Silver, 42|199.3757|364.0900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|113000|3|218.4540|0.0000|655.362000
Many Bikes Store|Main Office|Fullerton|California|Mountain-400-W Silver, 46|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|113001|4|461.6940|0.0000|1846.776000
Many Bikes Store|Main Office|Fullerton|California|Classic Vest, M|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|74058.8078|5924.7046|1851.4702|81834.9826|71902|113002|6|38.1000|0.0000|228.600000
Aerobic Exercise Company|Main Office|Camarillo|California|ML Road Frame-W - Yellow, 48|360.9428|594.8300|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2137.2310|170.9785|53.4308|2361.6403|71915|113089|3|356.8980|0.0000|1070.694000
Aerobic Exercise Company|Main Office|Camarillo|California|LL Road Frame - Black, 52|204.6251|337.2200|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2137.2310|170.9785|53.4308|2361.6403|71915|113090|2|202.3320|0.0000|404.664000
Aerobic Exercise Company|Main Office|Camarillo|California|LL Road Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2137.2310|170.9785|53.4308|2361.6403|71915|113091|4|24.2940|0.0000|97.176000
Aerobic Exercise Company|Main Office|Camarillo|California|ML Road Pedal|27.5680|62.0900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2137.2310|170.9785|53.4308|2361.6403|71915|113092|3|37.2540|0.0000|111.762000
Aerobic Exercise Company|Main Office|Camarillo|California|HL Road Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2137.2310|170.9785|53.4308|2361.6403|71915|113093|1|48.5940|0.0000|48.594000
Essential Bike Works|Main Office|Abingdon|England|Racing Socks, L|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|40.9045|3.2724|1.0226|45.1995|71917|113100|7|5.3940|0.0000|37.758000
Discount Tours|Main Office|Daly City|California|Road-350-W Yellow, 40|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113139|1|1020.5940|0.0000|1020.594000
Discount Tours|Main Office|Daly City|California|LL Road Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113140|3|24.2940|0.0000|72.882000
Discount Tours|Main Office|Daly City|California|Road-350-W Yellow, 48|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113141|1|1020.5940|0.0000|1020.594000
Discount Tours|Main Office|Daly City|California|Short-Sleeve Classic Jersey, XL|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113142|7|32.3940|0.0000|226.758000
Discount Tours|Main Office|Daly City|California|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113143|3|38.1000|0.0000|114.300000
Discount Tours|Main Office|Daly City|California|Hitch Rack - 4-Bike|44.8800|120.0000|Bike Racks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2980.7929|238.4634|74.5198|3293.7761|71920|113144|1|72.0000|0.0000|72.000000
The Bicycle Accessories Company|Main Office|Alhambra|California|Water Bottle - 30 oz.|1.8663|4.9900|Bottles and Cages|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|106.5408|8.5233|2.6635|117.7276|71923|113152|1|2.9940|0.0000|2.994000
The Bicycle Accessories Company|Main Office|Alhambra|California|Racing Socks, M|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|106.5408|8.5233|2.6635|117.7276|71923|113153|4|5.3940|0.0000|21.576000
The Bicycle Accessories Company|Main Office|Alhambra|California|Racing Socks, L|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|106.5408|8.5233|2.6635|117.7276|71923|113154|14|5.2142|0.0200|71.538824
Remarkable Bike Store|Main Office|Las Vegas|Nevada|Racing Socks, M|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113219|3|5.3940|0.0000|16.182000
Remarkable Bike Store|Main Office|Las Vegas|Nevada|LL Road Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113220|1|24.2940|0.0000|24.294000
Remarkable Bike Store|Main Office|Las Vegas|Nevada|Road-350-W Yellow, 40|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113221|3|1020.5940|0.0000|3061.782000
Remarkable Bike Store|Main Office|Las Vegas|Nevada|Road-350-W Yellow, 48|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113222|2|1020.5940|0.0000|2041.188000
Remarkable Bike Store|Main Office|Las Vegas|Nevada|Road-750 Black, 48|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113223|1|323.9940|0.0000|323.994000
Remarkable Bike Store|Main Office|Las Vegas|Nevada|Racing Socks, L|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|6634.2961|530.7437|165.8574|7330.8972|71935|113224|13|5.2142|0.0200|66.428908
Metropolitan Bicycle Supply|Main Office|London|England|LL Mountain Frame - Silver, 40|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113225|3|158.4300|0.0000|475.290000
Metropolitan Bicycle Supply|Main Office|London|England|Mountain-500 Silver, 42|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113226|4|112.9980|0.4000|271.195200
Metropolitan Bicycle Supply|Main Office|London|England|HL Bottom Bracket|53.9416|121.4900|Bottom Brackets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113227|4|72.8940|0.0000|291.576000
Metropolitan Bicycle Supply|Main Office|London|England|Sport-100 Helmet, Red|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113228|1|20.9940|0.0000|20.994000
Metropolitan Bicycle Supply|Main Office|London|England|LL Mountain Frame - Black, 48|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113229|1|149.8740|0.0000|149.874000
Metropolitan Bicycle Supply|Main Office|London|England|LL Mountain Handlebars|19.7758|44.5400|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113230|4|26.7240|0.0000|106.896000
Metropolitan Bicycle Supply|Main Office|London|England|Mountain-500 Black, 48|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113231|5|323.9940|0.0000|1619.970000
Metropolitan Bicycle Supply|Main Office|London|England|HL Crankset|179.8156|404.9900|Cranksets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|98278.6910|7862.2953|2456.9673|108597.9536|71936|113232|6|242.9940|0.0000|1457.964000
